sku,description,subcat_1,subcat_2,subcat_3,subcat_4,subcat_5,subcat_6,calc_include,calslot_1,calslot_2,calslot_3,retail_price_inc_gst,category_slug,image_url,Notes
1000FBG-1300,"15mm frameless balustrade glass panel, 1300mm W x 1000mm H — toughened, heat-soaked, polished edges with 3mm radius corners.",Spigots 15mm Glass,Glass Panels,,,,,TRUE,Standard Panels,,,135.25,balustrade-glass-spigots-15mm-panels,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/1000FBG-1300.png,
1000FBG-1350,"15mm frameless balustrade glass panel, 1350mm W x 1000mm H — toughened, heat-soaked, polished edges with 3mm radius corners.",Spigots 15mm Glass,Glass Panels,,,,,TRUE,Standard Panels,,,140.55,balustrade-glass-spigots-15mm-panels,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/1000FBG-1350.png,
1000FBG-1400,"15mm frameless balustrade glass panel, 1400mm W x 1000mm H — toughened, heat-soaked, polished edges with 3mm radius corners.",Spigots 15mm Glass,Glass Panels,,,,,TRUE,Standard Panels,,,145.7,balustrade-glass-spigots-15mm-panels,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/1000FBG-1400.png,
MOD50-1300-BP-P,"MOD50 series 50mm round stainless steel post, 1300mm long with welded base plate in polished finish — pool fence / balustrade post for surface-fixing to a slab.",Spigots 15mm Glass,Post Round,Base Plated,,,,FALSE,,,,118.75,balustrade-glass-spigots-15mm-post-round-base-plated,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MOD50-1300-BP-P.JPG,
MOD50-1400-P,"MOD50 series 50mm round stainless steel post, 1400mm long in polished finish — pool fence / balustrade post for core-drill installs (no base plate).",Spigots 15mm Glass,Post Round,Core Drilled,,,,FALSE,,,,68.6,balustrade-glass-spigots-15mm-post-round-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MOD50-1400-P.JPG,
SQ50-1300-HDBP-B,SQ50 - 1300mm - HD POST with BP - BLACK,Spigots 15mm Glass,Post Square,Base Plated,,,,FALSE,,,,239.55,balustrade-glass-spigots-15mm-post-square-base-plated,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/sq50-1300-hdbp-b.JPG,
SQ50-1300-HDBP-MW,SQ50 - 1300mm - HD POST with BP - WHITE,Spigots 15mm Glass,Post Square,Base Plated,,,,FALSE,,,,290.7,balustrade-glass-spigots-15mm-post-square-base-plated,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/sq50-1300-hdbp-mw.JPG,
SQ50-1300-HDBP-P,SQ50 - 1300mm - HD POST with BP - POLISH,Spigots 15mm Glass,Post Square,Base Plated,,,,FALSE,,,,168.95,balustrade-glass-spigots-15mm-post-square-base-plated,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SQ50-1300-HDBP-P.JPG,
SQ50-1300-HDBP-S,SQ50 - 1300mm - HD POST with BP - SATIN,Spigots 15mm Glass,Post Square,Base Plated,,,,FALSE,,,,180.15,balustrade-glass-spigots-15mm-post-square-base-plated,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SQ50-1300-HDBP-S.JPG,
SQ50-DC-B,SQ50 - Domical Cover - MATT BLACK,Spigots 15mm Glass,Post Square,Base Plated,,,,FALSE,,,,15.7,balustrade-glass-spigots-15mm-post-square-base-plated,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/sq50-dc-b.JPG,
SQ50-DC-P,SQ50 - Domical Cover - POLISH,Spigots 15mm Glass,Post Square,Base Plated,,,,FALSE,,,,12.6,balustrade-glass-spigots-15mm-post-square-base-plated,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SQ50-DC-P.JPG,
SQ50-DC-S,SQ50 - Domical Cover - SATIN,Spigots 15mm Glass,Post Square,Base Plated,,,,FALSE,,,,12.6,balustrade-glass-spigots-15mm-post-square-base-plated,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SQ50-DC-S.JPG,
SQ50-HDTC-B,SQ50 - Heavy Duty Top Cap - BLACK,Spigots 15mm Glass,Post Square,Post Caps,,,,FALSE,,,,16.56,balustrade-glass-spigots-15mm-post-square-caps,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/sq50-hdtc-b.JPG,
SQ50-HDTC-P,SQ50 - Heavy Duty Top Cap - POLISH,Spigots 15mm Glass,Post Square,Post Caps,,,,FALSE,,,,12.95,balustrade-glass-spigots-15mm-post-square-caps,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/sq50-hdtc-p.JPG,
SQ50-1400-HD-B,SQ 50x50 - 1400mm - HD POST - BLACK,Spigots 15mm Glass,Post Square,Core Drilled,,,,FALSE,,,,158.9,balustrade-glass-spigots-15mm-post-square-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/sq50-1400-hd-b.JPG,
SQ50-1400-HD-MW,SQ 50x50 - 1400mm - HD POST - WHITE,Spigots 15mm Glass,Post Square,Core Drilled,,,,FALSE,,,,176.95,balustrade-glass-spigots-15mm-post-square-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/sq50-1400-hd-mw.JPG,
SQ50-1400-HD-P,SQUARE 50x50 - 1400mm - HD POST - POLISH,Spigots 15mm Glass,Post Square,Core Drilled,,,,FALSE,,,,148.01,balustrade-glass-spigots-15mm-post-square-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SQ50-1400-HD-P.JPG,
SQ50-1400-HD-S,SQUARE 50x50 - 1400mm - HD POST - SATIN,Spigots 15mm Glass,Post Square,Core Drilled,,,,FALSE,,,,143.85,balustrade-glass-spigots-15mm-post-square-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SQ50-1400-HD-S.JPG,
SQ50-5800S-5050-P,SQUARE 5800mm - HD 50.8x50.8mm - POLISH,Spigots 15mm Glass,Post Square,Core Drilled,,,,FALSE,,,,361.55,balustrade-glass-spigots-15mm-post-square-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SQ50-5800S-5050-P.JPG,
SQ50-5800S-5050-S,SQUARE 5800mm - HD 50.8x50.8mm - SATIN,Spigots 15mm Glass,Post Square,Core Drilled,,,,FALSE,,,,361.55,balustrade-glass-spigots-15mm-post-square-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SQ50-5800S-5050-S.JPG,
SQ50-DR-B,SQ 50x50 - DRESS RING - 110x100mm BLACK,Spigots 15mm Glass,Post Square,Core Drilled,,,,FALSE,,,,11.4,balustrade-glass-spigots-15mm-post-square-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/sq50-dr-b.JPG,
SQ50-DR-MW,SQ 50x50 - DRESS RING - 110x100mm-WHITE,Spigots 15mm Glass,Post Square,Core Drilled,,,,FALSE,,,,12.6,balustrade-glass-spigots-15mm-post-square-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/sq50-dr-mw.JPG,
SQ50-DR-P,SQ 50x50 - DRESS RING - 110x100mm POLISH,Spigots 15mm Glass,Post Square,Core Drilled,,,,FALSE,,,,9.1,balustrade-glass-spigots-15mm-post-square-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/sq50-dr-p.JPG,
SQ50-DR-S,SQ 50x50- DRESS RING- 110x100mm SATIN,Spigots 15mm Glass,Post Square,Core Drilled,,,,FALSE,,,,9.1,balustrade-glass-spigots-15mm-post-square-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SQ50-DR-S.JPG,
MADDEL-SDC-S,Madrid Deluxe slim domical cover in Satin.,Spigots 15mm Glass,Posts,,,,,,,,,7,balustrade-glass-spigots-15mm-posts,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MADDEL-SDC-S.JPG,
ENDURO-GC-125,EnduroShield Glass Coat 125ml — DIY easy-clean nano-coating for pool fence and balustrade glass; one application lasts up to 10 years.,Spigots 15mm Glass,Tools & Accessories,,,,,FALSE,,,,63.2,balustrade-glass-spigots-15mm-tools-and-accessories,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/ENDURO-GC-125.JPG,
ENDURO-GC-500,EnduroShield Glass Coat 500ml — surface treatment for toughened glass that reduces water-mark and limescale build-up. Installer-size bottle.,Spigots 15mm Glass,Tools & Accessories,,,,,FALSE,,,,260.4,balustrade-glass-spigots-15mm-tools-and-accessories,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/ENDURO-GC-500.JPG,
ENDURO-SSC-60,"EnduroShield Stainless Steel Coat 60ml — protective coating for spigots, posts, latches and rails; shields stainless from tea-staining, fingerprints and corrosion.",Spigots 15mm Glass,Tools & Accessories,,,,,FALSE,,,,49.35,balustrade-glass-spigots-15mm-tools-and-accessories,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/ENDURO-SSC-60.JPG,
ENDURO-SSRES,EnduroShield Stainless Steel Restore 500ml — chemical cleaner that removes existing tea-staining and surface oxidation from stainless before re-coating.,Spigots 15mm Glass,Tools & Accessories,,,,,FALSE,,,,49.35,balustrade-glass-spigots-15mm-tools-and-accessories,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/ENDURO-SSRES.JPG,
GLASSBUDDY,GlassBuddy plywood brace — timber install brace that holds frameless glass panels vertical and aligned while the spigots are tightened.,Spigots 15mm Glass,Tools & Accessories,,,,,FALSE,,,,18.1,balustrade-glass-spigots-15mm-tools-and-accessories,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/GLASSBUDDY.JPG,
GLASSMATE,GlassMate frameless glass install tool — plumbs and aligns glass panels at the top edge so spigots can be locked off accurately.,Spigots 15mm Glass,Tools & Accessories,,,,,FALSE,,,,78.71,balustrade-glass-spigots-15mm-tools-and-accessories,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/GLASSMATE.JPG,
GLOVE,"Pair of safety gloves in size M/L — cut-resistant gloves for handling glass panels, stainless edges and steel pickets.",Spigots 15mm Glass,Tools & Accessories,,,,,,,,,9.2,balustrade-glass-spigots-15mm-tools-and-accessories,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/GLOVE.JPG,
