sku,description,subcat_1,subcat_2,subcat_3,subcat_4,subcat_5,subcat_6,calc_include,calslot_1,calslot_2,calslot_3,retail_price_inc_gst,category_slug,image_url,Notes
SS-2100-MN,Six Star 2100mm tubular pool-fence post in monument — taller standard post for core-drilled installs (with XP-DR-MN dress ring) or wall-fixed runs.,Posts,,,,,,,,,,36.8,pool-fencing-metal-flat-top-tubular-posts,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SS-2100-MN.JPG,
XP-1300-BP-W,Xpress 50mm 1300mm tubular post with welded base-plate in satin white — surface-mount post for slabs or pavers; requires a domical cover.,Posts,,,,,,TRUE,base plated post,,,47.55,pool-fencing-metal-flat-top-tubular-posts,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/XP-1300-BP-W.JPG,
XP-1800-FP-W,Xpress 50mm 1800mm tubular pool-fence post in satin white — standard (no base-plate) post for core-drilled installs (with XP-DR-W dress ring) or wall-fixed runs.,Posts,,,,,,TRUE,core drill and inground posts,,,38.75,pool-fencing-metal-flat-top-tubular-posts,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/XP-1800-FP-W.JPG,
XP-2400-FP-B,Xpress 50mm 2400mm tubular pool-fence post in satin black — long standard (no base-plate) post for core-drilled installs (with XP-DR-B dress ring) or wall-fixed runs.,Posts,,,,,,FALSE,,,,58.5,pool-fencing-metal-flat-top-tubular-posts,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/XP-2400-FP-B.JPG,
XP-2400-FP-W,Xpress 50mm 2400mm tubular pool-fence post in satin white — long standard (no base-plate) post for core-drilled installs (with XP-DR-W dress ring) or wall-fixed runs.,Posts,,,,,,,,,,58.36,pool-fencing-metal-flat-top-tubular-posts,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/XP-2400-FP-W.JPG,
COVER-POWER,Polycarbonate clear cover for an outdoor power point inside the pool zone — keeps the GPO accessible but shielded from splash and direct rain.,Tools & Accessories,,,,,,FALSE,,,,29.55,pool-fencing-metal-flat-top-tubular-tools-and-accessories,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/COVER-POWER.JPG,
COVER-TAP,Polycarbonate clear cover for an outdoor garden tap inside the pool zone — protects the tap and prevents the handle being used as a climb point on a pool fence.,Tools & Accessories,,,,,,FALSE,,,,46.9,pool-fencing-metal-flat-top-tubular-tools-and-accessories,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/COVER-TAP.JPG,
CPR,Standard CPR sign for pool/spa areas — meets state pool-safety signage requirements when displayed near the pool.,Tools & Accessories,,,,,,FALSE,,,,45.71,pool-fencing-metal-flat-top-tubular-tools-and-accessories,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/CPR.JPG,
ENDURO-GC-125,EnduroShield Glass Coat 125ml — DIY easy-clean nano-coating for pool fence and balustrade glass; one application lasts up to 10 years.,Tools & Accessories,,,,,,FALSE,,,,63.2,pool-fencing-metal-flat-top-tubular-tools-and-accessories,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/ENDURO-GC-125.JPG,
ENDURO-GC-500,EnduroShield Glass Coat 500ml — surface treatment for toughened glass that reduces water-mark and limescale build-up. Installer-size bottle.,Tools & Accessories,,,,,,FALSE,,,,260.4,pool-fencing-metal-flat-top-tubular-tools-and-accessories,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/ENDURO-GC-500.JPG,
ENDURO-SSC-60,"EnduroShield Stainless Steel Coat 60ml — protective coating for spigots, posts, latches and rails; shields stainless from tea-staining, fingerprints and corrosion.",Tools & Accessories,,,,,,FALSE,,,,49.35,pool-fencing-metal-flat-top-tubular-tools-and-accessories,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/ENDURO-SSC-60.JPG,
ENDURO-SSRES,EnduroShield Stainless Steel Restore 500ml — chemical cleaner that removes existing tea-staining and surface oxidation from stainless before re-coating.,Tools & Accessories,,,,,,FALSE,,,,49.35,pool-fencing-metal-flat-top-tubular-tools-and-accessories,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/ENDURO-SSRES.JPG,
