sku,description,subcat_1,subcat_2,subcat_3,subcat_4,subcat_5,subcat_6,calc_include,calslot_1,calslot_2,calslot_3,retail_price_inc_gst,category_slug,image_url,Notes
VIS-4942-PLATE-R-B,"Visor aluminium raked top plate, 4942mm long in matt black, suits 34–37° stair installs with 39 elongated holes at 123.5mm centres.",Face Mount,Undercap,Raked,,,,,,,,90.65,balustrade-metal-visor-face-mount-undercap-raked,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VIS-4942-PLATE-R-B.JPG,
VIS-4942-PLATE-R-M,"Visor aluminium raked top plate, 4942mm long in mill (ready to powder coat), suits 34–37° stair installs with 39 elongated holes at 123.5mm centres.",Face Mount,Undercap,Raked,,,,,,,,78.55,balustrade-metal-visor-face-mount-undercap-raked,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VIS-4942-PLATE-R-M.JPG,
VIS-4942-PLATE-R-W,"Visor aluminium raked top plate, 4942mm long in pearl matt white, suits 34–37° stair installs with 39 elongated holes at 123.5mm centres.",Face Mount,Undercap,Raked,,,,,,,,90.65,balustrade-metal-visor-face-mount-undercap-raked,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VIS-4942-PLATE-R-W.JPG,
CSK-050,50mm COUNTER SUNK BATTEN SCREW,Fixings,,,,,,FALSE,,,,0.72,balustrade-metal-visor-fixings,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/CSK-050.JPG,"50x50 posts are missing from style for corners and gates, also side mounted posts are missing"
CSK-075,75mm COUNTER SUNK BATTEN SCREW,Fixings,,,,,,FALSE,,,,0.85,balustrade-metal-visor-fixings,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/csk-075.JPG,
CSK-100-4PK,100mm COUNTER SUNK SCREW - 4 PACK,Fixings,,,,,,TRUE,timber fixing base plated,,,9.96,balustrade-metal-visor-fixings,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/csk-100-4pk.JPG,
DB-PH3,AIRE Phillips #3 driver bit; suits a variety of Phillips-head screws used in AIRE balustrade installation.,Fixings,,,,,,,,,,2.85,balustrade-metal-visor-fixings,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/DB-PH3.JPG,
DB-SQ3.4,AIRE square-head driver bit (SQ3.4); suits the square-drive panhead and picket screws used in AIRE balustrade installation.,Fixings,,,,,,,,,,3.6,balustrade-metal-visor-fixings,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/DB-SQ3.4.JPG,
GS-DN-4PK,M12 DOME NUT with WASHER - SS316 - 4pk,Fixings,,,,,,,,,,3.15,balustrade-metal-visor-fixings,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/gs-dn-4pk.JPG,
GS-DN-4PK-B,M12 DOME NUT with WASHER - BLACK - 4pk,Fixings,,,,,,,,,,6.11,balustrade-metal-visor-fixings,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/gs-dn-4pk-b.JPG,
GS093LAG,93mm LAG Screw - M12,Fixings,,,,,,,,,,3.55,balustrade-metal-visor-fixings,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/gs093lag.JPG,
GS1000ROD,1000mm THREADED ROD - M12,Fixings,,,,,,,,,,16.9,balustrade-metal-visor-fixings,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/gs1000rod.JPG,
GS115LAG,115mm LAG Screw - M12,Fixings,,,,,,,,,,3.7,balustrade-metal-visor-fixings,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/gs115lag.JPG,
GS120ROD,120mm TREADED ROD - M12,Fixings,,,,,,,,,,1.85,balustrade-metal-visor-fixings,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/gs120rod.JPG,
GS125LAG,125mm LAG Screw - M12,Fixings,,,,,,,,,,3.55,balustrade-metal-visor-fixings,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/GS125LAG.JPG,
GS150ROD,150mm TREADED ROD - M12,Fixings,,,,,,,Concrete Fixing,,,2.15,balustrade-metal-visor-fixings,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/gs150rod.JPG,
GS160LAG,160mm LAG Screw - M12,Fixings,,,,,,,Timber Fixing,,,6,balustrade-metal-visor-fixings,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/GS160LAG.JPG,
